name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"ZÃ¼rich, ZH, Schweiz",2016-05-21,24.1,8.9,15.9,24.1,8.9,15.9,7.6,61.8,0.0,0,0.0,,0.0,0.0,31.0,15.2,243.5,1017.9,55.8,10.0,335.2,29.1,10,,2016-05-21T05:42:08,2016-05-21T21:03:30,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-05-22,25.7,12.6,17.7,25.7,12.6,17.7,8.9,58.3,0.012,100,8.33,rain,0.0,0.0,47.9,22.1,274.4,1010.8,69.9,10.0,316.6,27.3,9,,2016-05-22T05:41:07,2016-05-22T21:04:39,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-05-23,12.8,5.7,8.2,12.8,2.4,6.1,6.5,89.4,14.376,100,95.83,rain,0.0,0.0,43.9,18.1,227.1,1016.1,91.6,9.1,112.4,9.7,3,,2016-05-23T05:40:09,2016-05-23T21:05:47,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-05-24,14.0,7.0,10.2,14.0,4.4,9.3,7.1,82.1,6.141,100,33.33,rain,0.0,0.0,30.7,13.7,240.5,1016.1,87.0,9.6,253.7,22.0,9,,2016-05-24T05:39:13,2016-05-24T21:06:53,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-05-25,20.1,7.6,13.4,20.1,5.5,12.9,8.0,72.3,0.169,100,4.17,rain,0.0,0.0,22.8,12.0,21.7,1014.0,69.9,9.5,287.0,24.5,8,,2016-05-25T05:38:18,2016-05-25T21:07:58,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-05-26,26.0,9.9,18.0,26.0,9.9,18.0,10.2,64.3,0.0,0,0.0,,0.0,0.0,19.9,9.4,1.7,1014.6,59.5,10.0,277.7,23.9,7,,2016-05-26T05:37:26,2016-05-26T21:09:02,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,05731,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-05-27,25.9,14.2,19.5,25.9,14.2,19.5,12.2,64.9,0.224,100,12.5,rain,0.0,0.0,57.1,17.3,11.9,1013.0,77.2,10.0,261.0,22.4,8,,2016-05-27T05:36:37,2016-05-27T21:10:05,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-05-28,21.8,15.1,17.8,21.8,15.1,17.8,14.6,82.8,2.299,100,79.17,rain,0.0,0.0,24.3,13.3,195.4,1012.1,74.3,9.9,198.6,17.1,7,,2016-05-28T05:35:49,2016-05-28T21:11:06,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-05-29,16.5,13.3,14.9,16.5,13.3,14.9,13.6,91.6,10.685,100,83.33,rain,0.0,0.0,31.3,10.5,270.5,1007.3,90.4,9.5,144.6,12.5,4,,2016-05-29T05:35:04,2016-05-29T21:12:06,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-05-30,17.6,12.5,14.8,17.6,12.5,14.8,10.5,76.1,2.338,100,37.5,rain,0.0,0.0,52.9,25.4,243.3,1007.9,85.0,10.0,186.5,16.0,7,,2016-05-30T05:34:22,2016-05-30T21:13:04,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-05-31,18.6,11.1,14.8,18.6,11.1,14.8,9.5,71.6,0.037,100,8.33,rain,0.0,0.0,43.3,17.9,242.3,1011.3,71.6,10.0,227.6,19.5,7,,2016-05-31T05:33:41,2016-05-31T21:14:01,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-01,19.1,12.1,14.6,19.1,12.1,14.6,11.3,81.9,1.529,100,37.5,rain,0.0,0.0,27.3,13.0,274.7,1014.0,85.4,9.8,262.7,22.5,8,,2016-06-01T05:33:04,2016-06-01T21:14:56,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06670099999,06673099999,06660099999,06674099999,05731,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-02,18.2,12.3,14.7,18.2,12.3,14.7,11.1,80.6,3.659,100,45.83,rain,0.0,0.0,30.5,14.8,224.4,1011.7,85.0,9.8,142.7,12.4,6,,2016-06-02T05:32:28,2016-06-02T21:15:49,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-03,18.3,12.3,14.9,18.3,12.3,14.9,12.1,84.1,6.456,100,75.0,rain,0.0,0.0,29.3,14.5,249.4,1011.2,81.2,8.8,148.3,13.0,6,,2016-06-03T05:31:55,2016-06-03T21:16:41,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-04,17.3,13.5,14.9,17.3,13.5,14.9,13.2,90.0,2.747,100,54.17,rain,0.0,0.0,22.3,11.1,209.1,1012.8,79.8,10.0,174.4,15.0,7,,2016-06-04T05:31:25,2016-06-04T21:17:30,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-05,17.9,13.7,15.3,17.9,13.7,15.3,13.3,88.4,7.987,100,37.5,rain,0.0,0.0,42.0,6.7,226.4,1016.6,83.7,10.0,143.4,12.3,4,,2016-06-05T05:30:56,2016-06-05T21:18:18,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-06,23.9,12.6,17.8,23.9,12.6,17.8,13.3,77.0,0.084,100,4.17,rain,0.0,0.0,23.8,9.3,42.9,1018.2,56.4,9.9,276.2,23.8,8,,2016-06-06T05:30:31,2016-06-06T21:19:04,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-07,23.9,14.2,19.0,23.9,14.2,19.0,14.1,74.6,0.0,0,0.0,,0.0,0.0,22.1,11.0,313.0,1019.9,62.0,10.0,188.2,16.4,6,,2016-06-07T05:30:08,2016-06-07T21:19:48,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-08,17.5,14.0,15.1,17.5,14.0,15.1,14.0,92.9,29.46,100,58.33,rain,0.0,0.0,28.6,9.3,196.7,1019.7,85.9,9.5,115.3,9.8,4,,2016-06-08T05:29:47,2016-06-08T21:20:30,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-09,19.6,13.7,15.6,19.6,13.7,15.6,12.7,84.0,11.618,100,54.17,rain,0.0,0.0,16.6,8.9,256.3,1016.7,72.0,8.8,166.9,14.6,6,,2016-06-09T05:29:30,2016-06-09T21:21:10,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-10,23.2,10.7,16.9,23.2,10.7,16.9,9.5,65.5,0.0,0,0.0,,0.0,0.0,21.5,10.1,62.5,1012.3,41.9,10.0,357.8,31.0,10,,2016-06-10T05:29:14,2016-06-10T21:21:48,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-11,19.1,13.1,16.0,19.1,13.1,16.0,12.3,79.3,12.806,100,58.33,rain,0.0,0.0,56.6,16.6,240.1,1011.4,86.5,9.5,149.0,12.9,5,,2016-06-11T05:29:01,2016-06-11T21:22:24,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-12,16.7,13.0,15.0,16.7,13.0,15.0,12.0,82.8,5.647,100,45.83,rain,0.0,0.0,40.0,17.6,242.0,1011.9,90.8,10.0,155.5,13.5,5,,2016-06-12T05:28:51,2016-06-12T21:22:57,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-13,17.3,12.5,13.9,17.3,12.5,13.9,12.5,91.7,16.872,100,75.0,rain,0.0,0.0,40.1,19.3,238.9,1007.1,90.4,9.4,202.1,17.5,6,,2016-06-13T05:28:43,2016-06-13T21:23:29,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-14,16.4,12.5,13.9,16.4,12.5,13.9,11.8,87.5,7.43,100,66.67,rain,0.0,0.0,45.9,16.0,242.5,1004.1,89.5,9.2,150.5,13.2,6,,2016-06-14T05:28:38,2016-06-14T21:23:58,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-15,16.4,10.8,13.6,16.4,10.8,13.6,10.3,81.3,1.188,100,29.17,rain,0.0,0.0,37.4,13.1,227.5,1003.5,85.8,10.0,223.7,19.5,8,,2016-06-15T05:28:35,2016-06-15T21:24:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-16,14.8,11.4,12.9,14.8,11.4,12.9,11.8,93.0,14.843,100,75.0,rain,0.0,0.0,19.0,9.8,218.4,1003.8,92.2,9.4,195.1,16.9,6,,2016-06-16T05:28:35,2016-06-16T21:24:49,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-17,19.0,9.1,13.6,19.0,7.7,13.5,9.4,78.3,26.677,100,58.33,rain,0.0,0.0,46.2,20.1,226.4,1011.0,78.5,9.5,257.9,22.4,8,,2016-06-17T05:28:38,2016-06-17T21:25:11,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-18,18.2,10.3,13.4,18.2,10.3,13.4,10.3,82.8,2.809,100,54.17,rain,0.0,0.0,37.3,16.2,222.8,1018.8,78.7,10.0,210.5,18.0,7,,2016-06-18T05:28:42,2016-06-18T21:25:30,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-19,15.3,11.7,12.9,15.3,11.7,12.9,11.0,88.4,7.659,100,75.0,rain,0.0,0.0,28.4,9.4,269.2,1023.3,90.4,9.8,144.7,12.5,5,,2016-06-19T05:28:50,2016-06-19T21:25:47,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-20,20.9,11.5,15.6,20.9,11.5,15.6,10.7,75.1,2.085,100,33.33,rain,0.0,0.0,24.8,8.8,305.7,1022.3,74.8,9.0,356.7,30.7,10,,2016-06-20T05:29:00,2016-06-20T21:26:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-21,18.0,12.7,15.7,18.0,12.7,15.7,13.7,88.0,3.289,100,54.17,rain,0.0,0.0,21.7,12.4,216.6,1023.0,88.7,9.4,238.1,20.7,7,,2016-06-21T05:29:12,2016-06-21T21:26:14,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-22,28.7,16.3,22.0,29.6,16.3,22.2,16.4,73.1,0.0,0,0.0,,0.0,0.0,23.5,10.8,40.7,1022.1,40.2,10.0,360.7,31.2,9,,2016-06-22T05:29:27,2016-06-22T21:26:23,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-23,32.0,17.2,24.4,32.9,17.2,24.9,17.7,68.6,0.0,0,0.0,,0.0,0.0,19.6,11.1,45.2,1018.8,3.8,10.0,360.9,31.3,10,,2016-06-23T05:29:44,2016-06-23T21:26:31,0.61,Clear,Clear conditions throughout the day.,clear-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-24,31.2,18.4,24.9,31.3,18.4,25.0,17.1,65.2,14.584,100,16.67,rain,0.0,0.0,45.5,19.7,280.3,1016.0,36.7,10.0,257.2,22.3,9,,2016-06-24T05:30:03,2016-06-24T21:26:35,0.64,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-25,21.8,15.5,18.1,21.8,15.5,18.1,16.7,91.5,24.285,100,66.67,rain,0.0,0.0,46.3,19.8,246.9,1015.4,82.1,10.0,151.5,13.2,5,,2016-06-25T05:30:25,2016-06-25T21:26:37,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-26,19.4,13.5,15.9,19.4,13.5,15.9,11.8,78.3,0.594,100,8.33,rain,0.0,0.0,22.3,7.6,217.0,1019.1,88.7,10.0,159.3,13.8,5,,2016-06-26T05:30:50,2016-06-26T21:26:36,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-27,22.1,14.1,17.4,22.1,14.1,17.4,9.3,61.1,0.008,100,8.33,rain,0.0,0.0,30.8,9.4,273.9,1021.0,56.8,10.0,359.8,31.1,10,,2016-06-27T05:31:16,2016-06-27T21:26:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-28,25.0,13.5,19.2,25.0,13.5,19.2,11.1,61.3,0.0,0,0.0,,0.0,0.0,25.5,10.8,250.9,1017.9,30.1,10.0,336.1,28.9,9,,2016-06-28T05:31:45,2016-06-28T21:26:27,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-29,24.5,16.4,20.2,24.5,16.4,20.2,14.6,71.7,0.388,100,20.83,rain,0.0,0.0,21.7,10.4,288.3,1014.6,54.6,10.0,338.2,29.1,9,,2016-06-29T05:32:16,2016-06-29T21:26:19,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-06-30,22.2,16.0,18.3,22.2,16.0,18.3,15.5,84.2,18.224,100,62.5,rain,0.0,0.0,35.4,7.5,335.0,1015.9,76.9,9.8,160.4,13.8,5,,2016-06-30T05:32:49,2016-06-30T21:26:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-01,25.8,15.8,20.3,25.8,15.8,20.3,15.9,78.3,0.084,100,12.5,rain,0.0,0.0,20.3,7.4,247.1,1016.8,41.2,9.3,344.1,29.6,9,,2016-07-01T05:33:24,2016-07-01T21:25:54,0.89,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-02,18.8,13.0,16.3,18.8,13.0,16.3,14.5,89.1,7.601,100,62.5,rain,0.0,0.0,33.0,14.3,276.3,1018.0,76.2,9.5,165.5,14.3,5,,2016-07-02T05:34:01,2016-07-02T21:25:38,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-03,20.7,12.7,16.3,20.7,12.7,16.3,9.9,68.6,0.002,100,4.17,rain,0.0,0.0,24.2,12.3,267.6,1021.8,68.5,10.0,297.1,25.7,9,,2016-07-03T05:34:40,2016-07-03T21:25:19,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-04,24.7,11.8,18.5,24.7,11.8,18.5,10.9,63.8,0.001,100,4.17,rain,0.0,0.0,23.3,9.2,316.2,1020.2,32.2,10.0,350.3,30.1,10,,2016-07-04T05:35:22,2016-07-04T21:24:58,0.0,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-05,24.9,14.8,20.0,24.9,14.8,20.0,13.1,66.3,0.0,0,0.0,,0.0,0.0,38.7,18.6,289.7,1017.2,64.0,10.0,228.4,19.7,6,,2016-07-05T05:36:05,2016-07-05T21:24:34,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-06,23.3,16.4,19.7,23.3,16.4,19.7,11.8,61.8,0.0,0,0.0,,0.0,0.0,31.1,11.5,297.7,1019.4,71.7,10.0,305.6,26.3,9,,2016-07-06T05:36:50,2016-07-06T21:24:08,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-07,26.1,12.7,19.5,26.1,12.7,19.5,10.4,58.5,0.0,0,0.0,,0.0,0.0,21.4,9.9,38.2,1019.7,25.7,10.0,364.9,31.6,10,,2016-07-07T05:37:37,2016-07-07T21:23:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-08,28.2,14.9,21.5,28.0,14.9,21.5,12.7,59.3,0.0,0,0.0,,0.0,0.0,31.7,14.8,270.9,1017.7,59.1,10.0,328.6,28.4,9,,2016-07-08T05:38:25,2016-07-08T21:23:07,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-09,27.9,19.3,23.1,27.6,19.3,23.1,13.4,55.4,0.0,0,0.0,,0.0,0.0,29.5,12.8,282.2,1019.3,51.4,10.0,339.7,29.1,9,,2016-07-09T05:39:16,2016-07-09T21:22:33,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-10,31.2,16.4,23.7,30.7,16.4,23.7,14.5,58.7,0.0,0,0.0,,0.0,0.0,36.9,16.4,261.3,1014.3,18.6,10.0,316.7,27.4,9,,2016-07-10T05:40:08,2016-07-10T21:21:57,0.19,Clear,Clear conditions throughout the day.,clear-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-11,27.8,19.3,23.0,28.2,19.3,23.1,17.3,71.4,4.224,100,20.83,rain,0.0,0.0,47.7,17.3,252.5,1012.9,79.2,9.6,171.8,14.8,7,,2016-07-11T05:41:01,2016-07-11T21:21:18,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-12,18.7,14.9,16.7,18.7,14.9,16.7,15.9,95.0,64.51,100,100.0,rain,0.0,0.0,24.3,10.9,255.1,1015.0,91.2,7.3,140.3,12.0,6,,2016-07-12T05:41:56,2016-07-12T21:20:36,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-13,15.2,10.1,13.0,15.2,10.1,13.0,11.5,90.7,25.19,100,62.5,rain,0.0,0.0,32.0,12.7,258.0,1016.8,83.7,9.7,137.7,11.8,4,,2016-07-13T05:42:53,2016-07-13T21:19:52,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-14,13.3,10.0,11.3,13.3,10.0,11.3,9.3,88.1,5.381,100,83.33,rain,0.0,0.0,31.3,15.0,240.7,1021.1,91.6,9.4,179.1,15.7,6,,2016-07-14T05:43:51,2016-07-14T21:19:06,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-15,16.6,9.6,12.6,16.6,9.6,12.6,9.0,79.7,0.027,100,20.83,rain,0.0,0.0,18.3,5.8,311.1,1026.3,72.5,10.0,238.7,20.5,8,,2016-07-15T05:44:51,2016-07-15T21:18:18,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-16,20.6,8.5,14.5,20.6,8.5,14.5,8.1,69.0,0.0,0,0.0,,0.0,0.0,24.1,9.2,60.8,1026.4,26.9,7.4,361.7,31.4,10,,2016-07-16T05:45:51,2016-07-16T21:17:27,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-17,26.0,11.1,18.6,26.0,11.1,18.6,10.8,62.9,0.0,0,0.0,,0.0,0.0,18.2,7.3,52.6,1022.4,13.3,10.0,357.1,30.9,10,,2016-07-17T05:46:53,2016-07-17T21:16:34,0.42,Clear,Clear conditions throughout the day.,clear-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-18,28.7,15.1,21.6,28.2,15.1,21.6,14.2,65.7,0.0,0,0.0,,0.0,0.0,18.2,7.4,354.9,1020.7,15.6,10.0,339.7,29.5,9,,2016-07-18T05:47:57,2016-07-18T21:15:38,0.45,Clear,Clear conditions throughout the day.,clear-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-19,29.7,16.0,22.8,29.1,16.0,22.7,14.7,63.0,0.0,0,0.0,,0.0,0.0,18.0,8.2,44.4,1019.1,0.4,10.0,353.5,30.6,9,,2016-07-19T05:49:01,2016-07-19T21:14:41,0.48,Clear,Clear conditions throughout the day.,clear-day,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-20,31.5,16.7,24.0,30.8,16.7,23.9,15.1,60.4,0.0,0,0.0,,0.0,0.0,20.5,9.1,221.2,1015.7,6.3,10.0,355.3,30.6,10,,2016-07-20T05:50:07,2016-07-20T21:13:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"06670099999,06647099999,06673099999,06633099999,06675099999,06660099999,06674099999,06664099999,06644099999,06624099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-21,26.4,18.8,22.9,26.4,18.8,22.9,17.3,71.7,1.119,100,33.33,rain,0.0,0.0,46.5,15.9,186.2,1015.1,73.4,10.0,236.0,20.3,7,,2016-07-21T05:51:13,2016-07-21T21:12:39,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-22,23.4,17.9,20.1,23.4,17.9,20.1,17.3,84.4,7.941,100,45.83,rain,0.0,0.0,34.3,13.0,5.0,1015.0,86.1,9.8,156.8,13.5,6,,2016-07-22T05:52:21,2016-07-22T21:11:35,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2016-07-23,23.5,16.9,20.1,23.5,16.9,20.1,15.6,76.1,0.002,100,8.33,rain,0.0,0.0,22.3,9.9,277.9,1016.9,86.2,10.0,136.4,11.7,5,,2016-07-23T05:53:29,2016-07-23T21:10:29,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
